Rules	support	confidence
com_3_1&com_4_0 ==> com_2_1	125	0.5434782608695652
com_2_0&com_3_1&com_4_1 ==> com_5_1	75	0.5434782608695652
com_1_1&com_3_0 ==> com_4_1	138	0.5433070866141733
com_5_0&com_3_0 ==> com_2_1	132	0.5432098765432098
com_2_0&com_3_0 ==> com_5_1	132	0.5432098765432098
com_5_0&com_4_0 ==> com_2_1	128	0.5423728813559322
com_1_0&com_2_1&com_3_1 ==> com_4_1	64	0.5423728813559322
com_1_0&com_5_1&com_2_1 ==> com_4_1	71	0.5419847328244275
com_5_1&com_2_1&com_3_0 ==> com_4_1	72	0.5413533834586466
com_2_0 ==> com_4_1	263	0.5411522633744856
com_1_0&com_5_0 ==> com_2_1	127	0.5404255319148936
com_5_0&com_2_0&com_4_1 ==> com_1_1	68	0.5396825396825397
com_5_0&com_1_1&com_2_0 ==> com_4_1	68	0.5396825396825397
com_5_0&com_1_1 ==> com_3_1	144	0.5393258426966292
com_1_0&com_3_1 ==> com_4_1	126	0.5384615384615384
com_5_0&com_2_0 ==> com_1_1	126	0.5384615384615384
com_5_0&com_2_0 ==> com_4_1	126	0.5384615384615384
com_1_1&com_2_1&com_4_0 ==> com_3_1	71	0.5378787878787878
com_5_1&com_3_0&com_4_1 ==> com_2_1	72	0.5373134328358209
com_5_0&com_2_0&com_4_0 ==> com_1_1	58	0.5370370370370371
com_1_0&com_5_0&com_2_0 ==> com_4_1	58	0.5370370370370371
com_5_0&com_1_1&com_3_0 ==> com_2_1	66	0.5365853658536586
com_5_0&com_3_0&com_4_0 ==> com_1_1	59	0.5363636363636364
com_1_1&com_3_0&com_4_1 ==> com_5_1	74	0.5362318840579711
com_2_1&com_3_0 ==> com_4_1	142	0.5358490566037736
com_1_1 ==> com_4_1	274	0.53515625
com_1_0&com_2_0&com_3_1 ==> com_4_1	62	0.5344827586206896
com_1_0&com_2_0&com_3_1 ==> com_5_1	62	0.5344827586206896
com_5_0&com_4_0 ==> com_3_1	126	0.5338983050847458
com_5_0 ==> com_2_1	268	0.5338645418326693
com_5_0&com_1_1&com_4_1 ==> com_3_1	73	0.5328467153284672
com_3_1 ==> com_4_1	262	0.532520325203252
com_2_1&com_4_0 ==> com_1_1	132	0.532258064516129
com_5_0&com_1_1&com_2_1 ==> com_3_1	75	0.5319148936170213
com_5_0 ==> com_1_1	267	0.5318725099601593
com_3_0&com_4_1 ==> com_2_1	142	0.5318352059925093
com_2_0&com_3_0 ==> com_1_1	129	0.5308641975308642
com_3_1&com_4_0 ==> com_1_1	122	0.5304347826086957
com_1_0&com_2_0 ==> com_5_1	122	0.5304347826086957
com_1_0&com_5_0&com_3_1 ==> com_2_1	61	0.5304347826086957
com_5_0&com_2_1&com_3_0 ==> com_4_1	70	0.5303030303030303
com_5_0 ==> com_4_1	266	0.5298804780876494
com_1_0 ==> com_2_1	258	0.5286885245901639
com_1_0&com_2_1&com_3_0 ==> com_5_1	74	0.5285714285714286
com_1_0&com_5_0&com_4_0 ==> com_2_1	56	0.5283018867924528
com_5_1 ==> com_4_1	263	0.5281124497991968
com_5_0&com_1_1 ==> com_2_1	141	0.5280898876404494
com_1_0&com_3_0 ==> com_5_1	134	0.5275590551181102
com_1_1&com_3_1 ==> com_4_1	136	0.5271317829457365
com_2_0 ==> com_1_1	256	0.5267489711934157
com_4_0 ==> com_2_1	248	0.5265392781316348
com_5_0&com_4_1 ==> com_2_1	140	0.5263157894736842
com_5_0&com_3_0&com_4_1 ==> com_2_1	70	0.5263157894736842
com_5_0&com_3_1&com_4_1 ==> com_2_1	70	0.5263157894736842
com_1_0&com_2_0&com_3_0 ==> com_5_1	60	0.5263157894736842
com_5_0&com_2_1 ==> com_1_1	141	0.5261194029850746
com_2_1&com_3_1 ==> com_1_1	131	0.5261044176706827
com_1_1&com_3_0&com_4_0 ==> com_2_1	61	0.5258620689655172
com_5_0&com_2_0 ==> com_3_1	123	0.5256410256410257
com_3_0 ==> com_4_1	267	0.5255905511811023
com_5_0&com_3_1 ==> com_2_1	136	0.525096525096525
com_2_0&com_4_1 ==> com_3_1	138	0.5247148288973384
com_3_1 ==> com_1_1	258	0.524390243902439
com_5_0&com_3_1&com_4_0 ==> com_2_1	66	0.5238095238095238
com_1_0&com_3_1&com_4_1 ==> com_5_1	66	0.5238095238095238
com_1_0&com_5_1&com_4_1 ==> com_3_1	66	0.5238095238095238
com_2_0&com_3_1 ==> com_1_1	127	0.522633744855967
com_1_0 ==> com_4_1	255	0.5225409836065574
com_5_0&com_2_1 ==> com_4_1	140	0.5223880597014925
com_1_0&com_5_0&com_3_1 ==> com_4_1	60	0.5217391304347826
com_3_0 ==> com_2_1	265	0.5216535433070866
com_3_0 ==> com_5_1	265	0.5216535433070866
com_5_1&com_4_1 ==> com_1_1	137	0.5209125475285171
com_2_0&com_4_1 ==> com_5_1	137	0.5209125475285171
com_5_0&com_1_1&com_3_1 ==> com_2_1	75	0.5208333333333334
com_5_0&com_1_1&com_3_0 ==> com_4_1	64	0.5203252032520326
com_3_1&com_4_1 ==> com_1_1	136	0.5190839694656488
com_1_0&com_5_0&com_4_0 ==> com_3_1	55	0.5188679245283019
com_2_0 ==> com_5_1	252	0.5185185185185185
com_1_0 ==> com_5_1	253	0.5184426229508197
com_4_1 ==> com_1_1	274	0.5179584120982986
com_1_0&com_5_1 ==> com_2_1	131	0.5177865612648221
com_2_1 ==> com_4_1	266	0.5175097276264592
com_1_0&com_2_1&com_4_0 ==> com_5_1	60	0.5172413793103449
com_3_0&com_4_1 ==> com_1_1	138	0.5168539325842697
com_5_0 ==> com_3_1	259	0.5159362549800797
com_5_1&com_2_0 ==> com_1_1	130	0.5158730158730159
com_1_1&com_3_0 ==> com_5_1	131	0.515748031496063
com_2_0&com_4_0 ==> com_5_1	115	0.515695067264574
com_5_0&com_2_1&com_4_0 ==> com_3_1	66	0.515625
com_5_0&com_4_1 ==> com_1_1	137	0.5150375939849624
com_5_0&com_2_1&com_3_1 ==> com_4_1	70	0.5147058823529411
com_2_0&com_3_0 ==> com_4_1	125	0.51440329218107
com_5_0&com_3_1 ==> com_4_1	133	0.5135135135135135
com_5_0&com_2_0&com_3_0 ==> com_1_1	57	0.5135135135135135
com_5_0&com_1_1 ==> com_4_1	137	0.5131086142322098
com_1_1&com_4_0 ==> com_3_1	122	0.5126050420168067
com_5_1&com_2_1 ==> com_4_1	126	0.5121951219512195
com_5_0&com_2_0&com_3_1 ==> com_4_1	63	0.5121951219512195
com_1_1&com_2_1&com_3_0 ==> com_4_1	64	0.512
com_1_1&com_2_1 ==> com_3_1	131	0.51171875
com_5_1&com_4_0 ==> com_2_1	120	0.5106382978723404
com_3_0&com_4_0 ==> com_2_1	123	0.5103734439834025
com_1_0&com_3_1 ==> com_5_1	119	0.5085470085470085
com_1_0&com_5_1&com_2_0 ==> com_3_1	62	0.5081967213114754
com_1_0&com_3_1&com_4_1 ==> com_2_1	64	0.5079365079365079
com_1_0&com_3_0 ==> com_4_1	129	0.5078740157480315
com_1_1&com_2_0 ==> com_5_1	130	0.5078125
com_1_1&com_3_1 ==> com_2_1	131	0.5077519379844961
com_1_0&com_2_1 ==> com_5_1	131	0.5077519379844961
com_5_0&com_2_1 ==> com_3_1	136	0.5074626865671642
com_2_1&com_3_0&com_4_1 ==> com_5_1	72	0.5070422535211268
com_5_0&com_1_1&com_3_1 ==> com_4_1	73	0.5069444444444444
com_1_1&com_2_0&com_4_1 ==> com_3_1	76	0.5066666666666667
com_5_0&com_3_0 ==> com_1_1	123	0.5061728395061729
com_3_1 ==> com_2_1	249	0.5060975609756098
com_5_1&com_3_0 ==> com_4_1	134	0.5056603773584906
com_4_0 ==> com_1_1	238	0.505307855626327
com_1_0&com_2_0 ==> com_3_1	116	0.5043478260869565
com_1_0&com_3_1 ==> com_2_1	118	0.5042735042735043
com_2_1&com_4_0 ==> com_3_1	125	0.5040322580645161
com_1_1 ==> com_3_1	258	0.50390625
com_5_0&com_1_1&com_4_1 ==> com_2_1	69	0.5036496350364964
com_4_1 ==> com_2_1	266	0.502835538752363
com_2_1&com_3_0 ==> com_5_1	133	0.5018867924528302
com_5_1&com_3_0 ==> com_2_1	133	0.5018867924528302
com_3_0&com_4_1 ==> com_5_1	134	0.50187265917603
com_1_1 ==> com_2_1	256	0.5
com_3_0 ==> com_1_1	254	0.5
com_2_0 ==> com_3_1	243	0.5
com_1_1&com_4_1 ==> com_5_1	137	0.5
com_5_0&com_4_1 ==> com_3_1	133	0.5
com_1_0&com_2_1&com_4_1 ==> com_5_1	71	0.5
com_5_0&com_2_1&com_4_1 ==> com_3_1	70	0.5
com_5_0&com_2_1&com_3_0 ==> com_1_1	66	0.5
com_5_0&com_2_0&com_4_1 ==> com_3_1	63	0.5
com_5_1&com_2_1&com_4_0 ==> com_1_1	60	0.5
com_1_0&com_3_1&com_4_0 ==> com_2_1	54	0.5
com_1_0&com_5_0&com_2_0 ==> com_3_1	54	0.5
com_4_0 ==> com_5_1	235	0.4989384288747346
com_2_1 ==> com_1_1	256	0.4980544747081712
com_1_0&com_5_1 ==> com_4_1	126	0.4980237154150198
com_2_1&com_3_1 ==> com_4_1	124	0.4979919678714859
com_1_0&com_4_0 ==> com_2_1	116	0.4978540772532189
com_4_1 ==> com_5_1	263	0.497164461247637
com_1_1&com_4_1 ==> com_3_1	136	0.49635036496350365
com_1_1&com_2_0 ==> com_3_1	127	0.49609375
com_1_0&com_3_0&com_4_0 ==> com_2_1	62	0.496
com_2_0&com_3_0&com_4_1 ==> com_5_1	62	0.496
com_2_1&com_3_0&com_4_0 ==> com_1_1	61	0.4959349593495935
com_2_1&com_3_0&com_4_0 ==> com_5_1	61	0.4959349593495935
com_5_1&com_2_1&com_3_1 ==> com_1_1	56	0.49557522123893805
com_4_1 ==> com_3_1	262	0.4952741020793951
com_5_1&com_3_0 ==> com_1_1	131	0.49433962264150944
com_1_0&com_4_1 ==> com_3_1	126	0.49411764705882355
com_1_0&com_4_1 ==> com_5_1	126	0.49411764705882355
com_5_1 ==> com_2_1	246	0.4939759036144578
com_2_0&com_3_1 ==> com_5_1	120	0.49382716049382713
com_5_0&com_2_1&com_4_1 ==> com_1_1	69	0.4928571428571429
com_3_1&com_4_1 ==> com_5_1	129	0.49236641221374045
com_1_1&com_3_0 ==> com_2_1	125	0.4921259842519685
com_5_1 ==> com_1_1	245	0.4919678714859438
com_5_1&com_2_1&com_4_0 ==> com_3_1	59	0.49166666666666664
com_1_1&com_3_0&com_4_0 ==> com_5_1	57	0.49137931034482757
com_1_0&com_2_0 ==> com_4_1	113	0.49130434782608695
com_1_1&com_3_1&com_5_1 ==> com_2_1	56	0.49122807017543857
com_1_0&com_3_1&com_4_0 ==> com_5_1	53	0.49074074074074076
com_5_1&com_4_1 ==> com_3_1	129	0.49049429657794674
com_5_1&com_3_1&com_4_0 ==> com_1_1	51	0.49038461538461536
com_1_0&com_5_0 ==> com_3_1	115	0.48936170212765956
com_5_0&com_1_1&com_2_1 ==> com_4_1	69	0.48936170212765956
com_5_1&com_3_1 ==> com_1_1	114	0.4892703862660944
com_5_1&com_3_1&com_4_1 ==> com_1_1	63	0.4883720930232558
com_4_0 ==> com_3_1	230	0.4883227176220807
com_1_1&com_2_1&com_5_1 ==> com_3_1	56	0.48695652173913045
com_1_0&com_2_0&com_4_1 ==> com_5_1	55	0.48672566371681414
com_2_0&com_3_1&com_4_0 ==> com_1_1	51	0.4857142857142857
com_5_1&com_3_1 ==> com_2_1	113	0.48497854077253216
com_2_1 ==> com_3_1	249	0.48443579766536965
com_1_1&com_2_1 ==> com_4_1	124	0.484375
com_2_1&com_4_0 ==> com_5_1	120	0.4838709677419355
com_2_1&com_3_1&com_4_1 ==> com_1_1	60	0.4838709677419355
com_1_1&com_2_1&com_4_1 ==> com_3_1	60	0.4838709677419355
com_5_1&com_2_0&com_3_1 ==> com_1_1	58	0.48333333333333334
com_1_0&com_2_1&com_3_1 ==> com_5_1	57	0.4830508474576271
com_3_0&com_4_0 ==> com_1_1	116	0.48132780082987553
com_5_0&com_3_0&com_4_1 ==> com_1_1	64	0.48120300751879697
com_1_1&com_2_0&com_4_0 ==> com_3_1	51	0.4811320754716981
com_1_0&com_5_0&com_2_1 ==> com_3_1	61	0.48031496062992124
com_1_0 ==> com_3_1	234	0.47950819672131145
com_5_1&com_4_1 ==> com_2_1	126	0.4790874524714829
com_1_0&com_5_1&com_3_1 ==> com_2_1	57	0.4789915966386555
com_2_1 ==> com_5_1	246	0.4785992217898833
com_1_1 ==> com_5_1	245	0.478515625
com_1_1&com_2_1&com_5_1 ==> com_4_1	55	0.4782608695652174
com_5_1&com_2_1&com_3_1 ==> com_4_1	54	0.4778761061946903
com_5_1&com_2_0 ==> com_3_1	120	0.47619047619047616
com_2_0&com_4_0 ==> com_1_1	106	0.47533632286995514
com_2_1&com_4_1 ==> com_5_1	126	0.47368421052631576
com_3_1 ==> com_5_1	233	0.4735772357723577
com_3_1&com_4_1 ==> com_2_1	124	0.4732824427480916
com_1_0&com_5_1&com_4_0 ==> com_2_1	60	0.47244094488188976
com_1_1&com_4_0&com_5_1 ==> com_3_1	51	0.4722222222222222
com_1_1&com_2_1&com_3_0 ==> com_5_1	59	0.472
com_2_1&com_3_1&com_4_0 ==> com_5_1	59	0.472
com_2_1&com_3_0 ==> com_1_1	125	0.4716981132075472
com_2_0&com_4_0 ==> com_3_1	105	0.47085201793721976
com_1_0&com_5_1 ==> com_3_1	119	0.47035573122529645
com_5_1&com_2_0&com_3_0 ==> com_4_1	62	0.4696969696969697
com_1_1&com_5_1 ==> com_2_1	115	0.46938775510204084
com_5_1 ==> com_3_1	233	0.4678714859437751
com_5_1&com_2_1 ==> com_1_1	115	0.46747967479674796
com_2_1&com_4_1 ==> com_1_1	124	0.46616541353383456
com_2_1&com_4_1 ==> com_3_1	124	0.46616541353383456
com_2_0&com_3_0&com_4_0 ==> com_1_1	55	0.4661016949152542
com_5_1&com_3_0&com_4_0 ==> com_2_1	61	0.46564885496183206
com_1_0&com_2_1&com_4_0 ==> com_3_1	54	0.46551724137931033
com_1_1&com_5_1 ==> com_3_1	114	0.46530612244897956
com_1_0&com_5_0&com_4_1 ==> com_3_1	60	0.46511627906976744
com_1_0&com_3_0&com_4_1 ==> com_5_1	60	0.46511627906976744
com_1_1&com_3_0&com_4_1 ==> com_2_1	64	0.463768115942029
com_1_0&com_4_0 ==> com_3_1	108	0.463519313304721
com_1_1&com_3_1&com_4_1 ==> com_5_1	63	0.4632352941176471
com_1_0&com_2_0&com_4_0 ==> com_3_1	54	0.46153846153846156
com_1_1&com_5_1&com_4_1 ==> com_3_1	63	0.45985401459854014
com_5_1&com_4_0 ==> com_1_1	108	0.4595744680851064
com_5_1&com_2_1 ==> com_3_1	113	0.45934959349593496
com_1_1&com_2_1&com_3_1 ==> com_4_1	60	0.4580152671755725
com_1_0&com_2_1 ==> com_3_1	118	0.4573643410852713
com_1_1&com_2_0&com_3_1 ==> com_5_1	58	0.4566929133858268
com_1_1&com_2_1&com_4_0 ==> com_5_1	60	0.45454545454545453
com_2_1&com_3_1 ==> com_5_1	113	0.4538152610441767
com_1_1&com_4_0 ==> com_5_1	108	0.453781512605042
com_1_1&com_4_1 ==> com_2_1	124	0.45255474452554745
com_3_1&com_4_0 ==> com_5_1	104	0.45217391304347826
com_1_0&com_5_1&com_2_0 ==> com_4_1	55	0.45081967213114754
com_2_1&com_3_0&com_4_1 ==> com_1_1	64	0.4507042253521127
com_1_0&com_2_1&com_4_1 ==> com_3_1	64	0.4507042253521127
com_1_1&com_3_0&com_5_1 ==> com_2_1	59	0.45038167938931295
com_1_1&com_2_1 ==> com_5_1	115	0.44921875
com_1_0&com_5_1&com_3_0 ==> com_4_1	60	0.44776119402985076
com_1_0&com_2_0&com_3_0 ==> com_4_1	51	0.4473684210526316
com_1_1&com_2_0&com_5_1 ==> com_3_1	58	0.4461538461538462
com_5_1&com_2_1&com_3_0 ==> com_1_1	59	0.44360902255639095
com_1_1&com_2_1&com_4_1 ==> com_5_1	55	0.4435483870967742
com_5_1&com_4_0 ==> com_3_1	104	0.4425531914893617
com_1_1&com_3_1 ==> com_5_1	114	0.4418604651162791
com_1_1&com_3_1&com_4_1 ==> com_2_1	60	0.4411764705882353
com_5_1&com_2_1&com_4_1 ==> com_1_1	55	0.4365079365079365
com_2_1&com_3_1&com_4_1 ==> com_5_1	54	0.43548387096774194
com_1_0&com_5_1&com_2_1 ==> com_3_1	57	0.4351145038167939
com_5_1&com_3_0&com_4_0 ==> com_1_1	57	0.4351145038167939
com_5_1&com_2_1&com_4_1 ==> com_3_1	54	0.42857142857142855
com_1_1&com_2_1&com_3_1 ==> com_5_1	56	0.42748091603053434
com_5_1&com_3_1&com_4_1 ==> com_2_1	54	0.4186046511627907
com_1_1&com_3_1&com_4_0 ==> com_5_1	51	0.4180327868852459
com_1_0&com_5_1&com_4_0 ==> com_3_1	53	0.41732283464566927
com_1_1&com_5_1&com_4_1 ==> com_2_1	55	0.40145985401459855
